"COUNTRY","Country","VARIABLE","Variable","MEASURE","Measure","YEAR","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"MEX","Mexico","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","1996","1996","MXN","Mexican Peso","0","Units",,,2513700000,,
"MEX","Mexico","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","1997","1997","MXN","Mexican Peso","0","Units",,,2774500000,,
"MEX","Mexico","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","1998","1998","MXN","Mexican Peso","0","Units",,,3741500000,,
"MEX","Mexico","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","1999","1999","MXN","Mexican Peso","0","Units",,,4829700000,,
"MEX","Mexico","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2000","2000","MXN","Mexican Peso","0","Units",,,4127000000,,
"MEX","Mexico","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2001","2001","MXN","Mexican Peso","0","Units",,,4276500000,,
"MEX","Mexico","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2002","2002","MXN","Mexican Peso","0","Units",,,5146800000,,
"MEX","Mexico","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2003","2003","MXN","Mexican Peso","0","Units",,,4824400000,,
"MEX","Mexico","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2004","2004","MXN","Mexican Peso","0","Units",,,5280000000,,
"MEX","Mexico","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2005","2005","MXN","Mexican Peso","0","Units",,,6472600000,,
"MEX","Mexico","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2006","2006","MXN","Mexican Peso","0","Units",,,6452800000,,
"MEX","Mexico","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2007","2007","MXN","Mexican Peso","0","Units",,,6949700000,,
"MEX","Mexico","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2008","2008","MXN","Mexican Peso","0","Units",,,11255900000,"B","Break"
"MEX","Mexico","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2009","2009","MXN","Mexican Peso","0","Units",,,12603700000,,
"MEX","Mexico","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2010","2010","MXN","Mexican Peso","0","Units",,,13419100000,,
"MEX","Mexico","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2011","2011","MXN","Mexican Peso","0","Units",,,14191400000,,
"MEX","Mexico","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2012","2012","MXN","Mexican Peso","0","Units",,,13943400000,,
"MEX","Mexico","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2013","2013","MXN","Mexican Peso","0","Units",,,18617900000,,
"MEX","Mexico","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2014","2014","MXN","Mexican Peso","0","Units",,,19856000000,,
"MEX","Mexico","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2015","2015","MXN","Mexican Peso","0","Units",,,19180200000,,
"MEX","Mexico","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2016","2016","MXN","Mexican Peso","0","Units",,,22578100000,,
"MEX","Mexico","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2017","2017","MXN","Mexican Peso","0","Units",,,15703600000,,
"MEX","Mexico","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2018","2018","MXN","Mexican Peso","0","Units",,,18209300000,,
"MEX","Mexico","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2019","2019","MXN","Mexican Peso","0","Units",,,27586000000,,
"MEX","Mexico","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2020","2020","MXN","Mexican Peso","0","Units",,,19786700000,,
"MEX","Mexico","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2021","2021","MXN","Mexican Peso","0","Units",,,24248500000,,
"MDA","Moldova","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","1995","1995","MDL","Moldovan Leu","0","Units",,,83000000,,
"MDA","Moldova","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","1996","1996","MDL","Moldovan Leu","0","Units",,,96000000,,
"MDA","Moldova","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","1997","1997","MDL","Moldovan Leu","0","Units",,,94000000,,
"MDA","Moldova","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","1998","1998","MDL","Moldovan Leu","0","Units",,,68000000,,
"MDA","Moldova","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","1999","1999","MDL","Moldovan Leu","0","Units",,,59000000,,
"MDA","Moldova","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2000","2000","MDL","Moldovan Leu","0","Units",,,76000000,,
"MDA","Moldova","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2001","2001","MDL","Moldovan Leu","0","Units",,,71000000,,
"MDA","Moldova","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2002","2002","MDL","Moldovan Leu","0","Units",,,105000000,,
"MDA","Moldova","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2003","2003","MDL","Moldovan Leu","0","Units",,,120000000,,
"MDA","Moldova","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2004","2004","MDL","Moldovan Leu","0","Units",,,156000000,,
"MDA","Moldova","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2005","2005","MDL","Moldovan Leu","0","Units",,,131000000,,
"MDA","Moldova","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2006","2006","MDL","Moldovan Leu","0","Units",,,182000000,,
"MDA","Moldova","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2007","2007","MDL","Moldovan Leu","0","Units",,,187000000,,
"MDA","Moldova","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2008","2008","MDL","Moldovan Leu","0","Units",,,277000000,,
"MDA","Moldova","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2009","2009","MDL","Moldovan Leu","0","Units",,,268000000,,
"MDA","Moldova","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2010","2010","MDL","Moldovan Leu","0","Units",,,607000000,,
"MDA","Moldova","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2011","2011","MDL","Moldovan Leu","0","Units",,,595000000,,
"MDA","Moldova","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2012","2012","MDL","Moldovan Leu","0","Units",,,858000000,,
"MDA","Moldova","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2013","2013","MDL","Moldovan Leu","0","Units",,,1070000000,,
"MDA","Moldova","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2014","2014","MDL","Moldovan Leu","0","Units",,,1341000000,,
"MDA","Moldova","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2015","2015","MDL","Moldovan Leu","0","Units",,,864000000,,
"MDA","Moldova","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2016","2016","MDL","Moldovan Leu","0","Units",,,565000000,,
"MDA","Moldova","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2017","2017","MDL","Moldovan Leu","0","Units",,,610000000,,
"MDA","Moldova","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2018","2018","MDL","Moldovan Leu","0","Units",,,967000000,,
"MDA","Moldova","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2019","2019","MDL","Moldovan Leu","0","Units",,,671000000,,
"MDA","Moldova","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2020","2020","MDL","Moldovan Leu","0","Units",,,1026000000,,
"NLD","Netherlands","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","1997","1997","EUR","Euro","0","Units",,,475000000,,
"NLD","Netherlands","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","1998","1998","EUR","Euro","0","Units",,,494000000,,
"NLD","Netherlands","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","1999","1999","EUR","Euro","0","Units",,,521000000,,
"NLD","Netherlands","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2000","2000","EUR","Euro","0","Units",,,524000000,,
"NLD","Netherlands","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2001","2001","EUR","Euro","0","Units",,,549000000,,
"NLD","Netherlands","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2002","2002","EUR","Euro","0","Units",,,639000000,,
"NLD","Netherlands","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2003","2003","EUR","Euro","0","Units",,,587000000,,
"NLD","Netherlands","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2004","2004","EUR","Euro","0","Units",,,611000000,,
"NLD","Netherlands","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2005","2005","EUR","Euro","0","Units",,,725000000,,
"NLD","Netherlands","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2006","2006","EUR","Euro","0","Units",,,1040000000,,
"NLD","Netherlands","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2007","2007","EUR","Euro","0","Units",,,1091000000,,
"NLD","Netherlands","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2008","2008","EUR","Euro","0","Units",,,1231000000,,
"NLD","Netherlands","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2009","2009","EUR","Euro","0","Units",,,827000000,,
"NLD","Netherlands","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2010","2010","EUR","Euro","0","Units",,,1209000000,,
"NLD","Netherlands","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2011","2011","EUR","Euro","0","Units",,,323000000,,
"NZL","New Zealand","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","1998","1998","NZD","New Zealand Dollar","0","Units",,,602921835,,
"NZL","New Zealand","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","1999","1999","NZD","New Zealand Dollar","0","Units",,,663273374,,
"NZL","New Zealand","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2000","2000","NZD","New Zealand Dollar","0","Units",,,661771513,,
"NZL","New Zealand","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2001","2001","NZD","New Zealand Dollar","0","Units",,,724338666,,
"NZL","New Zealand","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2002","2002","NZD","New Zealand Dollar","0","Units",,,751280389,,
"NZL","New Zealand","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2003","2003","NZD","New Zealand Dollar","0","Units",,,806908203,,
"NZL","New Zealand","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2004","2004","NZD","New Zealand Dollar","0","Units",,,901059035,,
"NZL","New Zealand","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2005","2005","NZD","New Zealand Dollar","0","Units",,,998941292,,
"NZL","New Zealand","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2006","2006","NZD","New Zealand Dollar","0","Units",,,1044253939,,
"NZL","New Zealand","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2007","2007","NZD","New Zealand Dollar","0","Units",,,1140339558,,
"NZL","New Zealand","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2008","2008","NZD","New Zealand Dollar","0","Units",,,1198924892,,
"NZL","New Zealand","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2009","2009","NZD","New Zealand Dollar","0","Units",,,1343320176,,
"NZL","New Zealand","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2010","2010","NZD","New Zealand Dollar","0","Units",,,1372395615,,
"NZL","New Zealand","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2011","2011","NZD","New Zealand Dollar","0","Units",,,1485209745,,
"NZL","New Zealand","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2012","2012","NZD","New Zealand Dollar","0","Units",,,1578805502,,
"NZL","New Zealand","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2013","2013","NZD","New Zealand Dollar","0","Units",,,1436715243,,
"NZL","New Zealand","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2014","2014","NZD","New Zealand Dollar","0","Units",,,1484352357,,
"NZL","New Zealand","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2015","2015","NZD","New Zealand Dollar","0","Units",,,1511041204,,
"NZL","New Zealand","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2016","2016","NZD","New Zealand Dollar","0","Units",,,1427567035,,
"NZL","New Zealand","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2017","2017","NZD","New Zealand Dollar","0","Units",,,1575965568,,
"NZL","New Zealand","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2018","2018","NZD","New Zealand Dollar","0","Units",,,1813000000,,
"NZL","New Zealand","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2019","2019","NZD","New Zealand Dollar","0","Units",,,1855000000,,
"NZL","New Zealand","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2020","2020","NZD","New Zealand Dollar","0","Units",,,1846000000,,
"NZL","New Zealand","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2021","2021","NZD","New Zealand Dollar","0","Units",,,1921000000,,
"NOR","Norway","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","1995","1995","NOK","Norwegian Krone","0","Units",,,3938000000,,
"NOR","Norway","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","1996","1996","NOK","Norwegian Krone","0","Units",,,3874000000,,
"NOR","Norway","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","1997","1997","NOK","Norwegian Krone","0","Units",,,3807000000,,
"NOR","Norway","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","1998","1998","NOK","Norwegian Krone","0","Units",,,3944000000,,
"NOR","Norway","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","1999","1999","NOK","Norwegian Krone","0","Units",,,3960000000,,
"NOR","Norway","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2000","2000","NOK","Norwegian Krone","0","Units",,,4489000000,,
"NOR","Norway","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2001","2001","NOK","Norwegian Krone","0","Units",,,4895000000,"B","Break"
"NOR","Norway","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2002","2002","NOK","Norwegian Krone","0","Units",,,7044000000,,
"NOR","Norway","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2003","2003","NOK","Norwegian Krone","0","Units",,,6744000000,,
"NOR","Norway","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2004","2004","NOK","Norwegian Krone","0","Units",,,7588000000,,
"NOR","Norway","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2005","2005","NOK","Norwegian Krone","0","Units",,,7948000000,,
"NOR","Norway","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2006","2006","NOK","Norwegian Krone","0","Units",,,8483000000,,
"NOR","Norway","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2007","2007","NOK","Norwegian Krone","0","Units",,,8894000000,,
"NOR","Norway","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2008","2008","NOK","Norwegian Krone","0","Units",,,9447000000,,
"NOR","Norway","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2009","2009","NOK","Norwegian Krone","0","Units",,,10654000000,,
"NOR","Norway","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2010","2010","NOK","Norwegian Krone","0","Units",,,10897000000,,
"NOR","Norway","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2011","2011","NOK","Norwegian Krone","0","Units",,,12589000000,,
"NOR","Norway","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2012","2012","NOK","Norwegian Krone","0","Units",,,13057000000,,
"NOR","Norway","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2013","2013","NOK","Norwegian Krone","0","Units",,,14369000000,,
"NOR","Norway","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2014","2014","NOK","Norwegian Krone","0","Units",,,16627000000,,
"NOR","Norway","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2015","2015","NOK","Norwegian Krone","0","Units",,,17421000000,,
"POL","Poland","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","1995","1995","PLN","Zloty","0","Units",,,908000000,,
"POL","Poland","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","1996","1996","PLN","Zloty","0","Units",,,334000000,"B","Break"
"POL","Poland","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","1997","1997","PLN","Zloty","0","Units",,,498000000,,
"POL","Poland","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","1998","1998","PLN","Zloty","0","Units",,,433000000,,
"POL","Poland","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","1999","1999","PLN","Zloty","0","Units",,,575000000,,
"POL","Poland","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2000","2000","PLN","Zloty","0","Units",,,1798000000,"B","Break"
"POL","Poland","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2001","2001","PLN","Zloty","0","Units",,,2445000000,,
"POL","Poland","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2002","2002","PLN","Zloty","0","Units",,,3050000000,,
"POL","Poland","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2003","2003","PLN","Zloty","0","Units",,,3170000000,,
"POL","Poland","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2004","2004","PLN","Zloty","0","Units",,,4777000000,,
"POL","Poland","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2005","2005","PLN","Zloty","0","Units",,,5083000000,,
"POL","Poland","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2006","2006","PLN","Zloty","0","Units",,,6506000000,,
"POL","Poland","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2007","2007","PLN","Zloty","0","Units",,,5733000000,,
"POL","Poland","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2008","2008","PLN","Zloty","0","Units",,,7044000000,,
"POL","Poland","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2009","2009","PLN","Zloty","0","Units",,,10131000000,,
"POL","Poland","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2010","2010","PLN","Zloty","0","Units",,,10532000000,,
"POL","Poland","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2011","2011","PLN","Zloty","0","Units",,,11036000000,,
"POL","Poland","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2012","2012","PLN","Zloty","0","Units",,,1791000000,,
"POL","Poland","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2013","2013","PLN","Zloty","0","Units",,,1839000000,,
"POL","Poland","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2014","2014","PLN","Zloty","0","Units",,,1603000000,,
"POL","Poland","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2015","2015","PLN","Zloty","0","Units",,,1738000000,,
"POL","Poland","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2016","2016","PLN","Zloty","0","Units",,,1827000000,,
"POL","Poland","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2017","2017","PLN","Zloty","0","Units",,,2199000000,,
"POL","Poland","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2018","2018","PLN","Zloty","0","Units",,,1980000000,,
"POL","Poland","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2019","2019","PLN","Zloty","0","Units",,,2067000000,,
"POL","Poland","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2020","2020","PLN","Zloty","0","Units",,,2238000000,,
"POL","Poland","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2021","2021","PLN","Zloty","0","Units",,,2540000000,,
"PRT","Portugal","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","1995","1995","EUR","Euro","0","Units",,,125000000,,
"PRT","Portugal","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","1996","1996","EUR","Euro","0","Units",,,152000000,,
"PRT","Portugal","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","1997","1997","EUR","Euro","0","Units",,,126000000,,
"PRT","Portugal","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","1998","1998","EUR","Euro","0","Units",,,197000000,,
"PRT","Portugal","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","1999","1999","EUR","Euro","0","Units",,,210000000,,
"PRT","Portugal","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2000","2000","EUR","Euro","0","Units",,,128000000,,
"PRT","Portugal","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2001","2001","EUR","Euro","0","Units",,,229000000,,
"PRT","Portugal","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2002","2002","EUR","Euro","0","Units",,,181000000,,
"PRT","Portugal","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2003","2003","EUR","Euro","0","Units",,,221000000,,
"PRT","Portugal","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2004","2004","EUR","Euro","0","Units",,,233000000,,
"PRT","Portugal","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2005","2005","EUR","Euro","0","Units",,,177000000,,
"PRT","Portugal","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2006","2006","EUR","Euro","0","Units",,,203000000,,
"PRT","Portugal","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2007","2007","EUR","Euro","0","Units",,,192000000,,
"PRT","Portugal","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2008","2008","EUR","Euro","0","Units",,,141000000,,
"PRT","Portugal","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2009","2009","EUR","Euro","0","Units",,,124000000,"B","Break"
"PRT","Portugal","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2010","2010","EUR","Euro","0","Units",,,102000000,,
"PRT","Portugal","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2012","2012","EUR","Euro","0","Units",,,165000000,,
"PRT","Portugal","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2013","2013","EUR","Euro","0","Units",,,174000000,,
"ROU","Romania","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","1995","1995","RON","Romanian Leu","0","Units",,,28000000,,
"ROU","Romania","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2001","2001","RON","Romanian Leu","0","Units",,,888000000,,
"ROU","Romania","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2002","2002","RON","Romanian Leu","0","Units",,,733000000,,
"ROU","Romania","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2003","2003","RON","Romanian Leu","0","Units",,,1006000000,,
"ROU","Romania","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2004","2004","RON","Romanian Leu","0","Units",,,1537000000,,
"ROU","Romania","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2005","2005","RON","Romanian Leu","0","Units",,,1541000000,,
"ROU","Romania","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2006","2006","RON","Romanian Leu","0","Units",,,3669000000,,
"ROU","Romania","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2007","2007","RON","Romanian Leu","0","Units",,,4458000000,,
"SRB","Serbia, Republic of","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","1995","1995","RSD","Serbian Dinar","0","Units",,,115000000,,
"SRB","Serbia, Republic of","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","1996","1996","RSD","Serbian Dinar","0","Units",,,315000000,,
"SRB","Serbia, Republic of","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","1997","1997","RSD","Serbian Dinar","0","Units",,,328000000,,
"SRB","Serbia, Republic of","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","1998","1998","RSD","Serbian Dinar","0","Units",,,547000000,,
"SRB","Serbia, Republic of","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","1999","1999","RSD","Serbian Dinar","0","Units",,,539000000,,
"SRB","Serbia, Republic of","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2000","2000","RSD","Serbian Dinar","0","Units",,,1244000000,"B","Break"
"SRB","Serbia, Republic of","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2001","2001","RSD","Serbian Dinar","0","Units",,,3644000000,,
"SRB","Serbia, Republic of","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2002","2002","RSD","Serbian Dinar","0","Units",,,6485000000,,
"SRB","Serbia, Republic of","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2003","2003","RSD","Serbian Dinar","0","Units",,,6506000000,,
"SRB","Serbia, Republic of","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2004","2004","RSD","Serbian Dinar","0","Units",,,13332000000,,
"SRB","Serbia, Republic of","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2005","2005","RSD","Serbian Dinar","0","Units",,,21500000000,,
"SRB","Serbia, Republic of","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2006","2006","RSD","Serbian Dinar","0","Units",,,21859000000,,
"SRB","Serbia, Republic of","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2007","2007","RSD","Serbian Dinar","0","Units",,,24028000000,,
"SRB","Serbia, Republic of","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2008","2008","RSD","Serbian Dinar","0","Units",,,26978000000,,
"SRB","Serbia, Republic of","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2009","2009","RSD","Serbian Dinar","0","Units",,,24305000000,,
"SRB","Serbia, Republic of","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2010","2010","RSD","Serbian Dinar","0","Units",,,23564000000,,
"SRB","Serbia, Republic of","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2011","2011","RSD","Serbian Dinar","0","Units",,,20929000000,,
"SRB","Serbia, Republic of","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2012","2012","RSD","Serbian Dinar","0","Units",,,23601000000,,
"SRB","Serbia, Republic of","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2013","2013","RSD","Serbian Dinar","0","Units",,,14606000000,,
"SRB","Serbia, Republic of","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2014","2014","RSD","Serbian Dinar","0","Units",,,16759000000,,
"SRB","Serbia, Republic of","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2015","2015","RSD","Serbian Dinar","0","Units",,,19677000000,,
"SRB","Serbia, Republic of","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2016","2016","RSD","Serbian Dinar","0","Units",,,22265000000,,
"SRB","Serbia, Republic of","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2017","2017","RSD","Serbian Dinar","0","Units",,,24595000000,,
"SRB","Serbia, Republic of","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2018","2018","RSD","Serbian Dinar","0","Units",,,35206000000,,
"SRB","Serbia, Republic of","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2019","2019","RSD","Serbian Dinar","0","Units",,,40440000000,,
"SRB","Serbia, Republic of","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2020","2020","RSD","Serbian Dinar","0","Units",,,43356000000,,
"SRB","Serbia, Republic of","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2021","2021","RSD","Serbian Dinar","0","Units",,,47465000000,"P","Provisional value"
"SVK","Slovak Republic","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","1995","1995","EUR","Euro","0","Units",,,25000000,,
"SVK","Slovak Republic","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","1996","1996","EUR","Euro","0","Units",,,45000000,,
"SVK","Slovak Republic","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","1997","1997","EUR","Euro","0","Units",,,56000000,,
"SVK","Slovak Republic","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","1998","1998","EUR","Euro","0","Units",,,51000000,,
