Year,Country,COUNTRY,VARIABLE,Variable,YEAR,Unit Code,Unit,PowerCode Code,PowerCode,Reference Period Code,Reference Period,Value,Flag Codes,Flags
2020,Lithuania,LTU,T-ACCI-CAS,Road casualties (injured + killed),2020.0,PER,Persons,0.0,Units,,,3350.0,,
2020,Belgium,BEL,T-ACCI-CAS,Road casualties (injured + killed),2020.0,PER,Persons,0.0,Units,,,37150.0,,
2020,Slovak Republic,SVK,T-ACCI-CAS,Road casualties (injured + killed),2020.0,PER,Persons,0.0,Units,,,5623.0,,
2021,Slovenia,SVN,T-ACCI-CAS,Road casualties (injured + killed),2021.0,PER,Persons,0.0,Units,,,6552.0,,
2021,Portugal,,,,,,,,,,,,,
2021,Finland,FIN,T-ACCI-CAS,Road casualties (injured + killed),2021.0,PER,Persons,0.0,Units,,,4087.0,P,Provisional value
2021,United States,,,,,,,,,,,,,
2021,Japan,JPN,T-ACCI-CAS,Road casualties (injured + killed),2021.0,PER,Persons,0.0,Units,,,364767.0,,
2021,Canada,,,,,,,,,,,,,
2021,Sweden,SWE,T-ACCI-CAS,Road casualties (injured + killed),2021.0,PER,Persons,0.0,Units,,,16147.0,,
2021,Norway,NOR,T-ACCI-CAS,Road casualties (injured + killed),2021.0,PER,Persons,0.0,Units,,,4645.0,,
2021,Hungary,HUN,T-ACCI-CAS,Road casualties (injured + killed),2021.0,PER,Persons,0.0,Units,,,19143.0,,
2021,Iceland,ISL,T-ACCI-CAS,Road casualties (injured + killed),2021.0,PER,Persons,0.0,Units,,,1162.0,,
2021,Netherlands,,,,,,,,,,,,,
2021,Switzerland,CHE,T-ACCI-CAS,Road casualties (injured + killed),2021.0,PER,Persons,0.0,Units,,,20734.0,,
2021,Denmark,,,,,,,,,,,,,
2021,Croatia,HRV,T-ACCI-CAS,Road casualties (injured + killed),2021.0,PER,Persons,0.0,Units,,,12210.0,,
2021,Poland,POL,T-ACCI-CAS,Road casualties (injured + killed),2021.0,PER,Persons,0.0,Units,,,28660.0,,
2021,United Kingdom,GBR,T-ACCI-CAS,Road casualties (injured + killed),2021.0,PER,Persons,0.0,Units,,,135401.0,,
2021,France,FRA,T-ACCI-CAS,Road casualties (injured + killed),2021.0,PER,Persons,0.0,Units,,,70001.0,,
2021,Korea,KOR,T-ACCI-CAS,Road casualties (injured + killed),2021.0,PER,Persons,0.0,Units,,,294524.0,,
2021,Italy,ITA,T-ACCI-CAS,Road casualties (injured + killed),2021.0,PER,Persons,0.0,Units,,,207603.0,,
2021,New Zealand,NZL,T-ACCI-CAS,Road casualties (injured + killed),2021.0,PER,Persons,0.0,Units,,,13577.0,P,Provisional value
2021,Czech Republic,CZE,T-ACCI-CAS,Road casualties (injured + killed),2021.0,PER,Persons,0.0,Units,,,22737.0,,
2021,India,,,,,,,,,,,,,
2021,Türkiye,TUR,T-ACCI-CAS,Road casualties (injured + killed),2021.0,PER,Persons,0.0,Units,,,280007.0,,
2021,Lithuania,LTU,T-ACCI-CAS,Road casualties (injured + killed),2021.0,PER,Persons,0.0,Units,,,3429.0,,
2021,Belgium,BEL,T-ACCI-CAS,Road casualties (injured + killed),2021.0,PER,Persons,0.0,Units,,,42567.0,,
2021,Slovak Republic,SVK,T-ACCI-CAS,Road casualties (injured + killed),2021.0,PER,Persons,0.0,Units,,,5620.0,,
