Year,Country,COUNTRY,VARIABLE,Variable,YEAR,Unit Code,Unit,PowerCode Code,PowerCode,Reference Period Code,Reference Period,Injuries,Flag Codes,Flags,Population,Passenger_kilometres,Injuries_passenger_kilometres,Percentage_inj_pk_pop,Percentage_inj_pop
2007,Finland,FIN,T-ACCI-CAS,Road casualties (injured + killed),2007.0,PER,Persons,0.0,Units,,,8826.0,,,5288719.0,71325.0,123.7434279705573,0.0023397618207841504,0.16688351186742953
2008,Finland,FIN,T-ACCI-CAS,Road casualties (injured + killed),2008.0,PER,Persons,0.0,Units,,,8857.0,,,5313398.0,70940.0,124.85198759515083,0.0023497578686021794,0.16669182319863862
2009,Finland,FIN,T-ACCI-CAS,Road casualties (injured + killed),2009.0,PER,Persons,0.0,Units,,,8336.0,,,5338867.0,71870.0,115.98719910950327,0.002172505872678665,0.15613799706941567
2010,Finland,FIN,T-ACCI-CAS,Road casualties (injured + killed),2010.0,PER,Persons,0.0,Units,,,7945.0,,,5363341.0,72285.0,109.91215328214706,0.0020493224891377794,0.14813527612732436
2011,Finland,FIN,T-ACCI-CAS,Road casualties (injured + killed),2011.0,PER,Persons,0.0,Units,,,8223.0,,,5388272.0,73030.0,112.59756264548817,0.00208967852115647,0.15260922240005703
2012,Finland,FIN,T-ACCI-CAS,Road casualties (injured + killed),2012.0,PER,Persons,0.0,Units,,,7343.0,,,5413967.0,72810.0,100.85153138305178,0.001862802846471945,0.1356306752516223
2013,Finland,FIN,T-ACCI-CAS,Road casualties (injured + killed),2013.0,PER,Persons,0.0,Units,,,6939.0,,,5438975.0,72655.0,95.50615924575047,0.0017559587835162043,0.1275791854163698
2014,Finland,FIN,T-ACCI-CAS,Road casualties (injured + killed),2014.0,PER,Persons,0.0,Units,,,6934.0,,,5461507.0,73060.0,94.90829455242266,0.0017377675164093472,0.12696129474886694
2015,Finland,FIN,T-ACCI-CAS,Road casualties (injured + killed),2015.0,PER,Persons,0.0,Units,,,6678.0,,,5479528.0,73835.0,90.44491095009143,0.0016505967475682472,0.12187181085670154
2016,Finland,FIN,T-ACCI-CAS,Road casualties (injured + killed),2016.0,PER,Persons,0.0,Units,,,6169.0,,,5495297.0,65262.0,94.52667708620636,0.0017201377302483625,0.11225962855146865
2017,Finland,FIN,T-ACCI-CAS,Road casualties (injured + killed),2017.0,PER,Persons,0.0,Units,,,5812.0,,,5508209.0,74800.0,77.70053475935829,0.001410631563895965,0.10551524097941818
2018,Finland,FIN,T-ACCI-CAS,Road casualties (injured + killed),2018.0,PER,Persons,0.0,Units,,,5542.0,,,5515525.0,74800.0,74.0909090909091,0.0013433156243677455,0.10048000870270736
2019,Finland,FIN,T-ACCI-CAS,Road casualties (injured + killed),2019.0,PER,Persons,0.0,Units,,,5224.0,,,5521605.0,74700.0,69.9330655957162,0.001266535103393238,0.09461017222347487
2020,Finland,FIN,T-ACCI-CAS,Road casualties (injured + killed),2020.0,PER,Persons,0.0,Units,,,4634.0,,,5529545.0,70900.0,65.35966149506348,0.0011820079499319288,0.08380436365017375
2021,Finland,FIN,T-ACCI-CAS,Road casualties (injured + killed),2021.0,PER,Persons,0.0,Units,,,4087.0,P,Provisional value,5541020.0,69600.0,58.72126436781609,0.0010597555029185257,0.07375898300312939
1995,France,FRA,T-ACCI-CAS,Road casualties (injured + killed),1995.0,PER,Persons,0.0,Units,,,189815.0,,,59383991.0,694221.0,273.4215761263344,0.00046042977496466074,0.3196400188057418
1996,France,FRA,T-ACCI-CAS,Road casualties (injured + killed),1996.0,PER,Persons,0.0,Units,,,178197.0,,,59589289.0,697747.0,255.38913101740317,0.00042858227594795296,0.2990419972958563
1997,France,FRA,T-ACCI-CAS,Road casualties (injured + killed),1997.0,PER,Persons,0.0,Units,,,177567.0,,,59795263.0,709532.0,250.2593258655001,0.00041852700918047656,0.2969583058778419
1998,France,FRA,T-ACCI-CAS,Road casualties (injured + killed),1998.0,PER,Persons,0.0,Units,,,176972.0,,,60011008.0,729859.0,242.4742313241325,0.00040404958924224784,0.29489922915475775
1999,France,FRA,T-ACCI-CAS,Road casualties (injured + killed),1999.0,PER,Persons,0.0,Units,,,175601.0,,,60315406.0,746485.0,235.23714475173645,0.0003900117073766136,0.29113788938103147
2000,France,FRA,T-ACCI-CAS,Road casualties (injured + killed),2000.0,PER,Persons,0.0,Units,,,169760.0,,,60724780.0,747054.0,227.23926248972631,0.0003742117509354934,0.2795563853833641
2001,France,FRA,T-ACCI-CAS,Road casualties (injured + killed),2001.0,PER,Persons,0.0,Units,,,161665.0,,,61163237.0,770918.0,209.70453407495998,0.0003428604245961671,0.26431727280882794
2002,France,FRA,T-ACCI-CAS,Road casualties (injured + killed),2002.0,PER,Persons,0.0,Units,,,145081.0,,,61604550.0,777226.0,186.66513986922723,0.00030300544337914526,0.23550370873579954
2003,France,FRA,T-ACCI-CAS,Road casualties (injured + killed),2003.0,PER,Persons,0.0,Units,,,121660.0,,,62037544.0,779163.0,156.141911256053,0.00025168938224900234,0.19610705414127935
2004,France,FRA,T-ACCI-CAS,Road casualties (injured + killed),2004.0,PER,Persons,0.0,Units,,,113959.0,,,62490800.0,777323.0,146.60443599378894,0.00023460163095013814,0.18236124357505426
2005,France,FRA,T-ACCI-CAS,Road casualties (injured + killed),2005.0,PER,Persons,0.0,Units,,,113394.0,,,62958328.0,767290.0,147.78506171069608,0.00023473473074236674,0.18010961155131056
2006,France,FRA,T-ACCI-CAS,Road casualties (injured + killed),2006.0,PER,Persons,0.0,Units,,,106834.0,,,63393406.0,765879.0,139.49200852876237,0.0002200418266353481,0.16852541414165378
2007,France,FRA,T-ACCI-CAS,Road casualties (injured + killed),2007.0,PER,Persons,0.0,Units,,,107821.0,,,63781275.0,771178.0,139.8133764189331,0.00021920755961515838,0.16904804740889862
2008,France,FRA,T-ACCI-CAS,Road casualties (injured + killed),2008.0,PER,Persons,0.0,Units,,,98073.0,,,64133174.0,756610.0,129.6216016177423,0.00020211318656666253,0.15292085808820252
2009,France,FRA,T-ACCI-CAS,Road casualties (injured + killed),2009.0,PER,Persons,0.0,Units,,,95207.0,,,64458715.0,757177.0,125.73942420332365,0.00019506970345797872,0.14770229285520198
2010,France,FRA,T-ACCI-CAS,Road casualties (injured + killed),2010.0,PER,Persons,0.0,Units,,,88453.0,,,64773169.0,763941.0,115.78511953148214,0.00017875475496880838,0.13655808626562643
2011,France,FRA,T-ACCI-CAS,Road casualties (injured + killed),2011.0,PER,Persons,0.0,Units,,,85214.0,,,65087317.0,764529.0,111.45947374134924,0.00017124607201330676,0.1309225881902614
2012,France,FRA,T-ACCI-CAS,Road casualties (injured + killed),2012.0,PER,Persons,0.0,Units,,,79504.0,,,65402998.0,821372.0,96.79414443151215,0.00014799649464312348,0.12156017679801161
2013,France,FRA,T-ACCI-CAS,Road casualties (injured + killed),2013.0,PER,Persons,0.0,Units,,,73875.0,,,65735961.0,827658.0,89.25788187874701,0.00013578242490247766,0.11238141022993488
2014,France,FRA,T-ACCI-CAS,Road casualties (injured + killed),2014.0,PER,Persons,0.0,Units,,,76432.0,,,66276671.0,839737.0,91.01897379774857,0.00013733184305190672,0.11532262988887901
2015,France,FRA,T-ACCI-CAS,Road casualties (injured + killed),2015.0,PER,Persons,0.0,Units,,,74263.0,,,66512558.0,851217.0,87.24332338287417,0.00013116819741450055,0.1116525994985789
2016,France,FRA,T-ACCI-CAS,Road casualties (injured + killed),2016.0,PER,Persons,0.0,Units,,,76122.0,,,66688563.0,865017.0,88.00058264750866,0.00013195753317927792,0.11414550947813945
2017,France,FRA,T-ACCI-CAS,Road casualties (injured + killed),2017.0,PER,Persons,0.0,Units,,,76832.0,,,66883314.0,873037.0,88.00543390486314,0.0001315805522209368,0.11487469056931002
2018,France,FRA,T-ACCI-CAS,Road casualties (injured + killed),2018.0,PER,Persons,0.0,Units,,,73135.0,,,67125071.0,871780.0,83.8915781504508,0.00012497801030326032,0.10895332982217627
2019,France,FRA,T-ACCI-CAS,Road casualties (injured + killed),2019.0,PER,Persons,0.0,Units,,,73734.0,,,67349922.0,867852.0,84.96149112982398,0.00012614935341695568,0.10947896866161182
2020,France,FRA,T-ACCI-CAS,Road casualties (injured + killed),2020.0,PER,Persons,0.0,Units,,,58377.0,,,67538482.0,718056.0,81.29867308399345,0.00012037385306349268,0.0864351674353593
2021,France,FRA,T-ACCI-CAS,Road casualties (injured + killed),2021.0,PER,Persons,0.0,Units,,,70001.0,,,67738863.0,769146.0,91.01132944850522,0.00013435615157654068,0.10333949656048994
1995,Hungary,HUN,T-ACCI-CAS,Road casualties (injured + killed),1995.0,PER,Persons,0.0,Units,,,27475.0,,,10328967.0,64542.0,425.69179758916675,0.004121339506546654,0.26599949443153414
1996,Hungary,HUN,T-ACCI-CAS,Road casualties (injured + killed),1996.0,PER,Persons,0.0,Units,,,25309.0,,,10311235.0,64625.0,391.62862669245646,0.0037980768229262207,0.245450714681607
1997,Hungary,HUN,T-ACCI-CAS,Road casualties (injured + killed),1997.0,PER,Persons,0.0,Units,,,26148.0,,,10290475.0,64915.0,402.8036663328969,0.003914335016924844,0.25409905762367624
1998,Hungary,HUN,T-ACCI-CAS,Road casualties (injured + killed),1998.0,PER,Persons,0.0,Units,,,27763.0,,,10266571.0,64419.0,430.9753333643801,0.004197850804951138,0.2704213510041473
1999,Hungary,HUN,T-ACCI-CAS,Road casualties (injured + killed),1999.0,PER,Persons,0.0,Units,,,25976.0,,,10237527.0,64294.0,404.0190375462718,0.00394645149699016,0.25373315254748535
2000,Hungary,HUN,T-ACCI-CAS,Road casualties (injured + killed),2000.0,PER,Persons,0.0,Units,,,23898.0,,,10210965.0,64622.0,369.8121382810807,0.003621715854290762,0.23404252193597766
2001,Hungary,HUN,T-ACCI-CAS,Road casualties (injured + killed),2001.0,PER,Persons,0.0,Units,,,25388.0,,,10187578.0,64506.0,393.5757913992497,0.0038632910727088385,0.24920545393615637
2002,Hungary,HUN,T-ACCI-CAS,Road casualties (injured + killed),2002.0,PER,Persons,0.0,Units,,,27407.0,,,10158610.0,64702.0,423.58814256128096,0.004169745098603853,0.2697908473698665
2003,Hungary,HUN,T-ACCI-CAS,Road casualties (injured + killed),2003.0,PER,Persons,0.0,Units,,,27953.0,,,10129554.0,66122.0,422.7488581712592,0.0041734202529673,0.27595489396670375
2004,Hungary,HUN,T-ACCI-CAS,Road casualties (injured + killed),2004.0,PER,Persons,0.0,Units,,,29350.0,,,10107140.0,67529.0,434.628085711324,0.004300208424057884,0.29038877466820484
2005,Hungary,HUN,T-ACCI-CAS,Road casualties (injured + killed),2005.0,PER,Persons,0.0,Units,,,28783.0,,,10087064.0,66638.0,431.93073021399204,0.00428202626863468,0.2853456664892777
2006,Hungary,HUN,T-ACCI-CAS,Road casualties (injured + killed),2006.0,PER,Persons,0.0,Units,,,29280.0,,,10071374.0,69630.0,420.50840155105556,0.0041752833481415305,0.2907249795310948
2007,Hungary,HUN,T-ACCI-CAS,Road casualties (injured + killed),2007.0,PER,Persons,0.0,Units,,,28684.0,,,10055778.0,70447.0,407.17134867347085,0.0040491282591309284,0.28524893847099647
2008,Hungary,HUN,T-ACCI-CAS,Road casualties (injured + killed),2008.0,PER,Persons,0.0,Units,,,26365.0,,,10038186.0,70984.0,371.4217288403021,0.0037000881318626903,0.26264705595214116
2009,Hungary,HUN,T-ACCI-CAS,Road casualties (injured + killed),2009.0,PER,Persons,0.0,Units,,,24096.0,,,10022647.0,70477.0,341.89877548703834,0.0034112622692093054,0.24041553094706417
2010,Hungary,HUN,T-ACCI-CAS,Road casualties (injured + killed),2010.0,PER,Persons,0.0,Units,,,21657.0,,,10000020.0,68845.0,314.5762219478539,0.0031457559279666836,0.21656956686086629
2011,Hungary,HUN,T-ACCI-CAS,Road casualties (injured + killed),2011.0,PER,Persons,0.0,Units,,,20810.0,,,9958824.0,68510.0,303.7512771858123,0.0030500717472847425,0.20896041540647772
2012,Hungary,HUN,T-ACCI-CAS,Road casualties (injured + killed),2012.0,PER,Persons,0.0,Units,,,19584.0,,,9920364.0,68661.0,285.2274216804299,0.0028751709280065724,0.19741211108785928
2013,Hungary,HUN,T-ACCI-CAS,Road casualties (injured + killed),2013.0,PER,Persons,0.0,Units,,,20681.0,,,9893083.0,68788.0,300.6483689015526,0.0030389755034052842,0.2090450469282427
2014,Hungary,HUN,T-ACCI-CAS,Road casualties (injured + killed),2014.0,PER,Persons,0.0,Units,,,20750.0,,,9866466.0,70162.677,295.7412813653048,0.0029974388130998963,0.21030833127079138
2015,Hungary,HUN,T-ACCI-CAS,Road casualties (injured + killed),2015.0,PER,Persons,0.0,Units,,,21543.0,,,9843025.0,72220.7766,298.29366304543447,0.0030305080302593405,0.2188656434378659
2016,Hungary,HUN,T-ACCI-CAS,Road casualties (injured + killed),2016.0,PER,Persons,0.0,Units,,,21936.0,,,9814026.0,74976.9021,292.57010339988426,0.0029811425341636985,0.22351683193013752
2017,Hungary,HUN,T-ACCI-CAS,Road casualties (injured + killed),2017.0,PER,Persons,0.0,Units,,,22076.0,,,9787969.0,78745.268,280.3470044701607,0.0028641999629357294,0.22554219368696404
2018,Hungary,HUN,T-ACCI-CAS,Road casualties (injured + killed),2018.0,PER,Persons,0.0,Units,,,22632.0,,,9775566.0,82606.9168,273.9722153629634,0.0028026225321680955,0.23151600633661518
2019,Hungary,HUN,T-ACCI-CAS,Road casualties (injured + killed),2019.0,PER,Persons,0.0,Units,,,22198.0,,,9771142.0,85756.2439,258.84995646363654,0.002649126954286782,0.22717917721388148
2020,Hungary,HUN,T-ACCI-CAS,Road casualties (injured + killed),2020.0,PER,Persons,0.0,Units,,,18176.0,,,9750153.0,77150.225,235.5923135674588,0.002416293503983566,0.18641758749837053
2021,Hungary,HUN,T-ACCI-CAS,Road casualties (injured + killed),2021.0,PER,Persons,0.0,Units,,,19143.0,,,9709893.0,80447.475,237.9565051606654,0.0024506604260280253,0.19714944335637888
1995,Iceland,ISL,T-ACCI-CAS,Road casualties (injured + killed),1995.0,PER,Persons,0.0,Units,,,1655.0,,,267467.0,3467.0,477.3579463513124,0.17847358603166463,0.6187679227717813
1996,Iceland,ISL,T-ACCI-CAS,Road casualties (injured + killed),1996.0,PER,Persons,0.0,Units,,,1568.0,,,268918.0,3659.0,428.5323858977863,0.15935429606712317,0.5830773693096036
1997,Iceland,ISL,T-ACCI-CAS,Road casualties (injured + killed),1997.0,PER,Persons,0.0,Units,,,1511.0,,,271130.0,3739.0,404.1187483284301,0.14904980943769783,0.5572972374875521
1998,Iceland,ISL,T-ACCI-CAS,Road casualties (injured + killed),1998.0,PER,Persons,0.0,Units,,,1605.0,,,274049.0,3854.0,416.4504411001557,0.1519620363877101,0.5856616882382348
1999,Iceland,ISL,T-ACCI-CAS,Road casualties (injured + killed),1999.0,PER,Persons,0.0,Units,,,1726.0,,,277384.0,4115.0,419.44106925880925,0.15121314468707975,0.622242090387333
2000,Iceland,ISL,T-ACCI-CAS,Road casualties (injured + killed),2000.0,PER,Persons,0.0,Units,,,1520.0,,,281200.0,4250.0,357.64705882352945,0.12718600953895073,0.5405405405405406
2001,Iceland,ISL,T-ACCI-CAS,Road casualties (injured + killed),2001.0,PER,Persons,0.0,Units,,,1302.0,,,284970.0,4458.0,292.0592193808883,0.10248770726072509,0.45689019896831246
2002,Iceland,ISL,T-ACCI-CAS,Road casualties (injured + killed),2002.0,PER,Persons,0.0,Units,,,1514.0,,,287516.0,4583.0,330.35129827623825,0.11489840505441028,0.5265793903643623
2003,Iceland,ISL,T-ACCI-CAS,Road casualties (injured + killed),2003.0,PER,Persons,0.0,Units,,,1244.0,,,289522.0,4711.0,264.0628316705583,0.09120648229514797,0.4296737380924421
2004,Iceland,ISL,T-ACCI-CAS,Road casualties (injured + killed),2004.0,PER,Persons,0.0,Units,,,1179.0,,,292077.0,4855.0,242.8424304840371,0.0831432911472102,0.4036606785197054
2005,Iceland,ISL,T-ACCI-CAS,Road casualties (injured + killed),2005.0,PER,Persons,0.0,Units,,,1032.0,,,296734.0,5145.0,200.58309037900872,0.0675969354300514,0.3477862327876145
2006,Iceland,ISL,T-ACCI-CAS,Road casualties (injured + killed),2006.0,PER,Persons,0.0,Units,,,1358.0,,,303784.0,5455.0,248.94592117323555,0.08194833209557961,0.44702815158138676
2007,Iceland,ISL,T-ACCI-CAS,Road casualties (injured + killed),2007.0,PER,Persons,0.0,Units,,,1673.0,,,311567.0,5730.0,291.9720767888307,0.09371084767925701,0.5369631572021427
2008,Iceland,ISL,T-ACCI-CAS,Road casualties (injured + killed),2008.0,PER,Persons,0.0,Units,,,1585.0,,,317404.0,5587.0,283.69429031680687,0.08937955738327395,0.49936358710035167
2009,Iceland,ISL,T-ACCI-CAS,Road casualties (injured + killed),2009.0,PER,Persons,0.0,Units,,,1299.0,,,318501.0,5647.0,230.03364618381443,0.07222383797344888,0.40784801303606577
2010,Iceland,ISL,T-ACCI-CAS,Road casualties (injured + killed),2010.0,PER,Persons,0.0,Units,,,1261.0,,,318044.0,5596.0,225.33952823445318,0.07085168348859062,0.3964860208021532
2011,Iceland,ISL,T-ACCI-CAS,Road casualties (injured + killed),2011.0,PER,Persons,0.0,Units,,,1217.0,,,319011.0,5392.0,225.70474777448072,0.07075139972429813,0.38149154731341556
2012,Iceland,ISL,T-ACCI-CAS,Road casualties (injured + killed),2012.0,PER,Persons,0.0,Units,,,1044.0,,,320723.0,5454.0,191.41914191419144,0.059683634137305853,0.32551454058486606
2013,Iceland,ISL,T-ACCI-CAS,Road casualties (injured + killed),2013.0,PER,Persons,0.0,Units,,,1232.0,,,323763.0,5611.0,219.56870433077881,0.06781772603131885,0.38052526076173004
2014,Iceland,ISL,T-ACCI-CAS,Road casualties (injured + killed),2014.0,PER,Persons,0.0,Units,,,1172.0,,,327379.0,5899.0,198.67774199016782,0.06068738128901604,0.35799486222390564
2015,Iceland,ISL,T-ACCI-CAS,Road casualties (injured + killed),2015.0,PER,Persons,0.0,Units,,,1324.0,,,330818.0,6296.0,210.292249047014,0.06356735396714024,0.40022006057711496
2016,Iceland,ISL,T-ACCI-CAS,Road casualties (injured + killed),2016.0,PER,Persons,0.0,Units,,,1429.0,,,335435.0,7301.0,195.72661279276812,0.058350086542181975,0.4260139818444706
2017,Iceland,ISL,T-ACCI-CAS,Road casualties (injured + killed),2017.0,PER,Persons,0.0,Units,,,1387.0,,,343399.0,7984.0,173.72244488977955,0.05058909457796311,0.4039033311104575
2018,Iceland,ISL,T-ACCI-CAS,Road casualties (injured + killed),2018.0,PER,Persons,0.0,Units,,,1289.0,,,352722.0,8235.0,156.52701882210079,0.04437688004210137,0.36544360714670476
2019,Iceland,ISL,T-ACCI-CAS,Road casualties (injured + killed),2019.0,PER,Persons,0.0,Units,,,1136.0,,,360558.0,8167.0,139.0963634137382,0.03857808269785671,0.3150672013933958
2020,Iceland,ISL,T-ACCI-CAS,Road casualties (injured + killed),2020.0,PER,Persons,0.0,Units,,,1015.0,,,366462.0,6316.0,160.70297656744776,0.04385256222130747,0.27697278298977795
2021,Iceland,ISL,T-ACCI-CAS,Road casualties (injured + killed),2021.0,PER,Persons,0.0,Units,,,1162.0,,,372523.0,,,,0.3119270487996714
1995,India,,,,,,,,,,,,,,964279130.0,1359111.0,,,
1996,India,,,,,,,,,,,,,,983281215.0,1477333.0,,,
1997,India,,,,,,,,,,,,,,1002335230.0,1595556.0,,,
1998,India,,,,,,,,,,,,,,1021434576.0,1713778.0,,,
1999,India,,,,,,,,,,,,,,1040500052.0,1832000.0,,,
2000,India,,,,,,,,,,,,,,1059633677.0,2076000.0,,,
2001,India,,,,,,,,,,,,,,1078970908.0,2413000.0,,,
2002,India,,,,,,,,,,,,,,1098313040.0,2815000.0,,,
2003,India,,,,,,,,,,,,,,1117415124.0,3070000.0,,,
2004,India,,,,,,,,,,,,,,1136264580.0,3469000.0,,,
2005,India,IND,T-ACCI-CAS,Road casualties (injured + killed),2005.0,PER,Persons,0.0,Units,,,560250.0,,,1154638709.0,4252000.0,131.7615239887112,1.1411493739268982e-05,0.04852167137937171
2006,India,IND,T-ACCI-CAS,Road casualties (injured + killed),2006.0,PER,Persons,0.0,Units,,,602230.0,,,1172373786.0,4657000.0,129.31715696800518,1.1030369197286468e-05,0.05136842935176307
2007,India,IND,T-ACCI-CAS,Road casualties (injured + killed),2007.0,PER,Persons,0.0,Units,,,627784.0,,,1189691811.0,5482000.0,114.51732944180957,9.625797906900913e-06,0.0527686241256308
2008,India,IND,T-ACCI-CAS,Road casualties (injured + killed),2008.0,PER,Persons,0.0,Units,,,643053.0,,,1206734805.0,6182000.0,104.02021999352961,8.619973465796374e-06,0.05328867596555317
2009,India,IND,T-ACCI-CAS,Road casualties (injured + killed),2009.0,PER,Persons,0.0,Units,,,641118.0,,,1223640159.0,7192000.0,89.14321468298108,7.285084101508397e-06,0.0523943248580484
2010,India,IND,T-ACCI-CAS,Road casualties (injured + killed),2010.0,PER,Persons,0.0,Units,,,662025.0,,,1240613620.0,8409000.0,78.72814841241527,6.34590392554414e-06,0.053362706109900675
2011,India,IND,T-ACCI-CAS,Road casualties (injured + killed),2011.0,PER,Persons,0.0,Units,,,653897.0,,,1257621190.0,9478000.0,68.9910318632623,5.485835672287161e-06,0.05199475050193771
2012,India,IND,T-ACCI-CAS,Road casualties (injured + killed),2012.0,PER,Persons,0.0,Units,,,647925.0,,,1274487217.0,10393000.0,62.342442028288275,4.891570601628739e-06,0.05083809326272748
2013,India,IND,T-ACCI-CAS,Road casualties (injured + killed),2013.0,PER,Persons,0.0,Units,,,632465.0,,,1291132067.0,11756000.0,53.79933650901667,4.1668345077991675e-06,0.04898530647368702
2014,India,IND,T-ACCI-CAS,Road casualties (injured + killed),2014.0,PER,Persons,0.0,Units,,,633145.0,,,1307246512.0,13403000.0,47.23905095874058,3.613629910281266e-06,0.04843348168749981
2015,India,IND,T-ACCI-CAS,Road casualties (injured + killed),2015.0,PER,Persons,0.0,Units,,,646412.0,,,1322866502.0,15415000.0,41.93396042815439,3.169931384970121e-06,0.048864492299314416
2016,India,IND,T-ACCI-CAS,Road casualties (injured + killed),2016.0,PER,Persons,0.0,Units,,,645409.0,,,1338636340.0,17496000.0,36.88894604481025,2.7557107888472717e-06,0.04821391596167186
2017,India,IND,T-ACCI-CAS,Road casualties (injured + killed),2017.0,PER,Persons,0.0,Units,,,618888.0,,,1354195678.0,19718000.0,31.38695608073841,2.317756332459541e-06,0.04570151936343722
2018,India,,,,,,,,,,,,,,1369003306.0,,,,
2019,India,,,,,,,,,,,,,,1383112051.0,,,,
2020,India,,,,,,,,,,,,,,1396387126.0,,,,
2021,India,,,,,,,,,,,,,,1407563842.0,,,,
1995,Italy,ITA,T-ACCI-CAS,Road casualties (injured + killed),1995.0,PER,Persons,0.0,Units,,,273637.0,,,56844301.0,701860.0,389.87404895563213,0.0006858630365700726,0.4813798308470712
1996,Italy,ITA,T-ACCI-CAS,Road casualties (injured + killed),1996.0,PER,Persons,0.0,Units,,,285491.0,,,56860279.0,716119.0,398.6641884938118,0.0007011294976125809,0.5020921547008238
1997,Italy,ITA,T-ACCI-CAS,Road casualties (injured + killed),1997.0,PER,Persons,0.0,Units,,,284410.0,,,56890371.0,728840.0,390.2228198232808,0.0006859206803613231,0.4999264286745467
1998,Italy,ITA,T-ACCI-CAS,Road casualties (injured + killed),1998.0,PER,Persons,0.0,Units,,,307055.0,,,56906744.0,753054.0,407.7463236368176,0.0007165166990345074,0.5395757662747319
1999,Italy,ITA,T-ACCI-CAS,Road casualties (injured + killed),1999.0,PER,Persons,0.0,Units,,,336375.0,,,56916316.0,755274.0,445.36817102137763,0.000782496483119845,0.590999248791858
2000,Italy,ITA,T-ACCI-CAS,Road casualties (injured + killed),2000.0,PER,Persons,0.0,Units,,,374135.0,,,56942108.0,807481.0,463.335979422426,0.0008136965695446787,0.6570445196725067
2001,Italy,ITA,T-ACCI-CAS,Road casualties (injured + killed),2001.0,PER,Persons,0.0,Units,,,380382.0,,,56976976.0,813276.0,467.7157570123795,0.000820885539822927,0.6676065082850308
2002,Italy,ITA,T-ACCI-CAS,Road casualties (injured + killed),2002.0,PER,Persons,0.0,Units,,,385471.0,,,57089823.0,808678.0,476.66809286267215,0.0008349440720155538,0.6752009022693939
2003,Italy,ITA,T-ACCI-CAS,Road casualties (injured + killed),2003.0,PER,Persons,0.0,Units,,,363038.0,,,57399187.0,809307.0,448.57884585206847,0.0007815073162135004,0.6324793415627995
2004,Italy,ITA,T-ACCI-CAS,Road casualties (injured + killed),2004.0,PER,Persons,0.0,Units,,,349301.0,,,57828178.0,815820.0,428.1593979064009,0.0007403992529496622,0.6040325185413934
2005,Italy,ITA,T-ACCI-CAS,Road casualties (injured + killed),2005.0,PER,Persons,0.0,Units,,,340676.0,,,58166684.0,777968.0,437.90490097279064,0.0007528448776154931,0.5856892237487701
2006,Italy,ITA,T-ACCI-CAS,Road casualties (injured + killed),2006.0,PER,Persons,0.0,Units,,,338624.0,,,58399863.0,779304.0,434.5210598174782,0.0007440446560935908,0.5798369766723597
2007,Italy,ITA,T-ACCI-CAS,Road casualties (injured + killed),2007.0,PER,Persons,0.0,Units,,,330981.0,,,58756247.0,779713.0,424.49080623254963,0.0007224607218914946,0.5633120168481829
2008,Italy,ITA,T-ACCI-CAS,Road casualties (injured + killed),2008.0,PER,Persons,0.0,Units,,,315470.0,,,59211183.0,778797.0,405.07346587108066,0.0006841164883854468,0.5327878688051209
2009,Italy,ITA,T-ACCI-CAS,Road casualties (injured + killed),2009.0,PER,Persons,0.0,Units,,,311495.0,,,59555456.0,821618.0,379.12387508550205,0.0006365896603755365,0.5230335235784275
2010,Italy,ITA,T-ACCI-CAS,Road casualties (injured + killed),2010.0,PER,Persons,0.0,Units,,,308834.0,,,59819402.0,800609.0,385.74884868893554,0.0006448557421034325,0.516277310829687
2011,Italy,ITA,T-ACCI-CAS,Road casualties (injured + killed),2011.0,PER,Persons,0.0,Units,,,295879.0,,,60026844.0,767772.0,385.37352234778035,0.0006420019722305913,0.4929111382234255
2012,Italy,ITA,T-ACCI-CAS,Road casualties (injured + killed),2012.0,PER,Persons,0.0,Units,,,270617.0,,,60191243.0,680180.0,397.8608603604928,0.0006609945907920406,0.44959530076493015
2013,Italy,ITA,T-ACCI-CAS,Road casualties (injured + killed),2013.0,PER,Persons,0.0,Units,,,261494.0,,,60311616.0,722138.0,362.11084307985453,0.0006003998352155819,0.4335715362029099
2014,Italy,ITA,T-ACCI-CAS,Road casualties (injured + killed),2014.0,PER,Persons,0.0,Units,,,254528.0,,,60320708.0,745726.0,341.31571113250715,0.0005658350547419091,0.4219579120324649
2015,Italy,ITA,T-ACCI-CAS,Road casualties (injured + killed),2015.0,PER,Persons,0.0,Units,,,250348.0,,,60229599.0,778858.0,321.4295802315698,0.0005336737842660546,0.41565609626589073
2016,Italy,ITA,T-ACCI-CAS,Road casualties (injured + killed),2016.0,PER,Persons,0.0,Units,,,252458.0,,,60115220.0,806855.0,312.8914117158597,0.000520486179233578,0.41995687614550853
2017,Italy,ITA,T-ACCI-CAS,Road casualties (injured + killed),2017.0,PER,Persons,0.0,Units,,,250128.0,,,60002254.0,847598.0,295.1021592783372,0.0004918184561505593,0.41686433979630166
2018,Italy,ITA,T-ACCI-CAS,Road casualties (injured + killed),2018.0,PER,Persons,0.0,Units,,,245946.0,,,59877216.0,825494.0,297.93796199608965,0.0004975815208176841,0.4107505599458733
2019,Italy,ITA,T-ACCI-CAS,Road casualties (injured + killed),2019.0,PER,Persons,0.0,Units,,,244557.0,,,59729077.0,836722.0,292.27987312392884,0.0004893426917076399,0.40944379569099987
